Shop_ID,Kod,Ilosc,StawkaVAT,shop_zn,shop_sb,shop_sn,data
461,4425257258649,7.0,23.0,6.48,10.41,8.46,2024-01-04
461,4427243326008,5.0,0.0,3.48,4.47,4.47,2024-01-04
461,35142088848,5.44,0.0,7.73,13.09,13.09,2024-01-04
461,35142091275,3.38,0.0,19.68,26.14,26.14,2024-01-04
461,35142089797,5.23,0.0,8.88,9.87,9.87,2024-01-04
461,4425462754488,7.0,0.0,7.94,11.43,11.43,2024-01-04
461,5709778974315,11.0,23.0,10.14,16.51,13.41,2024-01-04
461,4427820529224,4.0,8.0,17.06,24.57,22.76,2024-01-04
461,4428959956252,10.0,23.0,0.64,1.47,1.2,2024-01-04
461,4427715840328,7.0,23.0,27.54,35.56,28.91,2024-01-04
461,5832750008749,8.21,0.0,6.44,8.76,8.76,2024-01-04
461,5832750008749,7.22,0.0,6.25,8.5,8.5,2024-01-04
461,35142091501,2.3,0.0,8.44,11.55,11.55,2024-01-04
461,4425384240251,2.0,0.0,3.87,5.35,5.35,2024-01-04
461,4427715870389,10.0,23.0,13.65,17.7,14.39,2024-01-04
461,4427715893737,10.0,23.0,20.61,26.58,21.61,2024-01-04
461,4425405750374,2.0,23.0,2.5,4.36,3.54,2024-01-04
461,4425405750000,3.0,23.0,3.11,5.76,4.68,2024-01-04
461,35142089976,2.69,0.0,7.65,7.65,7.65,2024-01-04
461,44305077,2.0,23.0,11.84,15.4,12.52,2024-01-04
461,6751867575052,3.0,23.0,5.04,8.96,7.29,2024-01-04
461,4426169347500,8.0,23.0,18.06,32.83,26.71,2024-01-04
461,35142091276,5.36,0.0,6.54,8.67,8.67,2024-01-04
461,35142089436,6.28,0.0,15.42,19.58,19.58,2024-01-04
461,35142089511,6.59,5.0,18.81,25.06,23.88,2024-01-04
461,4427243280018,9.0,0.0,6.28,7.87,7.87,2024-01-04
461,40868604,4.0,23.0,2.77,5.64,4.59,2024-01-04
461,44304345,3.0,23.0,33.81,43.92,35.7,2024-01-04
461,4431232937283,8.0,23.0,8.79,11.2,9.1,2024-01-04
461,4427333878023,6.0,8.0,13.3,20.57,19.02,2024-01-04
461,35142086440,3.25,0.0,10.73,15.56,15.56,2024-01-04
461,4425712832577,3.0,8.0,1.18,1.82,1.68,2024-01-04
461,4425712832571,3.0,8.0,1.76,2.7,2.5,2024-01-04
461,5832750008121,2.38,0.0,14.84,19.59,19.59,2024-01-04
461,4425372984003,10.0,23.0,5.74,11.47,9.33,2024-01-04
461,3757579584845,10.0,23.0,46.71,75.42,61.32,2024-01-04
461,4427715870389,3.0,23.0,22.02,28.56,23.22,2024-01-04
461,5832750001626,5.23,0.0,11.21,15.63,15.63,2024-01-04
461,60039570,3.0,0.0,2.98,4.48,4.48,2024-01-04
461,35142086440,1.21,0.0,6.95,10.07,10.07,2024-01-04
461,35142086514,8.31,0.0,15.65,22.35,22.35,2024-01-04
461,5832750008749,3.46,0.0,11.08,15.07,15.07,2024-01-04
461,4427243331681,4.0,0.0,4.42,5.46,5.46,2024-01-04
461,3510004503,7.15,0.0,7.07,9.08,9.08,2024-01-04
461,5832750017808,4.14,0.0,3.51,4.97,4.97,2024-01-04
461,5832750006688,5.34,0.0,1.47,2.5,2.5,2024-01-04
461,3750119594421,10.0,0.0,3.17,4.61,4.61,2024-01-04
461,3750119594421,2.0,0.0,3.31,4.81,4.81,2024-01-04
461,30063132,2.0,23.0,1.16,2.08,1.69,2024-01-04
461,5832750001626,4.16,0.0,9.9,13.82,13.82,2024-01-04
461,4086750000747,5.0,23.0,2.71,4.66,3.79,2024-01-04
461,4427243325075,9.0,0.0,4.7,5.92,5.92,2024-01-04
461,5832750001626,9.28,0.0,9.9,13.81,13.81,2024-01-04
461,4425462761953,3.0,0.0,1.18,1.69,1.69,2024-01-04
461,5832750010672,3.29,0.0,9.38,12.1,12.1,2024-01-04
461,4428959956252,5.0,23.0,0.46,1.06,0.86,2024-01-04
461,35142089511,5.32,5.0,13.05,17.4,16.56,2024-01-04
461,35142086440,5.2,0.0,12.74,18.47,18.47,2024-01-04
461,4425372764487,6.0,23.0,4.79,9.29,7.54,2024-01-04
461,3757579584845,6.0,23.0,48.37,78.11,63.51,2024-01-04
461,4427715870389,8.0,23.0,19.96,25.88,21.04,2024-01-04
461,4499033238441,6.0,23.0,0.37,0.66,0.53,2024-01-04
461,3510004503,7.19,0.0,12.76,16.4,16.4,2024-01-04
461,4425372984003,2.0,23.0,5.53,11.04,8.98,2024-01-04
461,4425713265013,11.0,8.0,22.18,34.29,31.77,2024-01-04
461,4425800556381,2.0,0.0,2.21,3.16,3.16,2024-01-04
461,4425800550618,9.0,0.0,2.49,3.82,3.82,2024-01-04
461,4427076438221,4.0,0.0,5.54,8.01,8.01,2024-01-04
461,4427715765535,8.0,23.0,10.82,14.55,11.83,2024-01-04
461,4425329253203,6.0,0.0,5.0,7.55,7.55,2024-01-04
461,4427820525066,5.0,0.0,2.21,2.79,2.79,2024-01-04
461,4427243334890,10.0,0.0,5.44,6.91,6.91,2024-01-04
461,4425615014328,7.0,0.0,2.71,3.92,3.92,2024-01-04
461,4429530047900,4.0,0.0,2.14,3.08,3.08,2024-01-04
461,35142089976,9.49,0.0,6.28,6.28,6.28,2024-01-04
461,4425800556369,3.0,0.0,1.88,2.88,2.88,2024-01-04
461,4430579334170,8.0,0.0,13.19,18.16,18.16,2024-01-04
461,4425800554971,7.0,0.0,2.38,3.58,3.58,2024-01-04
461,4427243326008,8.0,0.0,3.67,4.71,4.71,2024-01-04
461,4430582617917,8.0,0.0,6.37,8.03,8.03,2024-01-04
461,4425705001513,5.0,23.0,2.24,3.6,2.93,2024-01-04
461,4426929757005,9.0,23.0,6.17,11.35,9.24,2024-01-04
461,4427902503948,6.0,23.0,3.2,4.47,3.63,2024-01-04
461,4427820525261,10.0,23.0,0.89,1.57,1.27,2024-01-04
461,4425375023593,10.0,0.0,2.7,3.91,3.91,2024-01-04
461,4428232673507,4.0,23.0,4.69,9.44,7.69,2024-01-04
461,4431175869075,6.0,23.0,0.98,2.11,1.72,2024-01-04
461,44255763,5.0,23.0,21.45,27.79,22.6,2024-01-04
461,4426019250177,6.0,23.0,6.21,12.48,10.16,2024-01-04
461,35142091501,6.4,0.0,13.06,17.9,17.9,2024-01-04
461,5709777728242,9.0,0.0,2.28,3.34,3.34,2024-01-04
461,5716657808759,8.0,0.0,2.97,4.38,4.38,2024-01-04
461,3008850425561,7.0,0.0,2.66,3.85,3.85,2024-01-04
461,3510000945,5.0,0.0,3.95,5.73,5.73,2024-01-04
461,35142083953,4.11,0.0,3.56,4.59,4.59,2024-01-04
461,5716658113914,4.0,0.0,8.97,12.24,12.24,2024-01-04
461,4425712830833,8.0,8.0,1.59,2.17,2.01,2024-01-04
461,4427243298804,3.0,0.0,5.97,7.56,7.56,2024-01-04
461,4427820527780,7.0,23.0,3.74,6.94,5.65,2024-01-04
461,4427820527209,10.0,0.0,6.01,9.42,9.42,2024-01-05
461,35142091248,4.12,0.0,6.78,9.99,9.99,2024-01-05
461,3510004038,6.23,0.0,8.76,12.08,12.08,2024-01-05
461,4427820527191,12.0,0.0,6.81,10.68,10.68,2024-01-05
461,35142089502,7.21,0.0,10.82,14.86,14.86,2024-01-05
461,35142086440,9.23,0.0,12.01,17.41,17.41,2024-01-05
461,4425462780753,2.0,0.0,5.03,7.41,7.41,2024-01-05
461,35142089632,6.68,0.0,25.73,37.87,37.87,2024-01-05
461,4428942007545,5.0,23.0,0.71,1.35,1.1,2024-01-05
461,4425405750000,6.0,23.0,3.32,6.16,5.0,2024-01-05
461,35142089502,4.24,0.0,12.76,17.53,17.53,2024-01-05
461,4427243334895,7.0,0.0,4.09,5.23,5.23,2024-01-05
461,4086750000747,9.0,23.0,3.49,6.0,4.88,2024-01-05
461,6751867575052,5.0,23.0,3.18,5.65,4.59,2024-01-05
461,3510000922,3.76,0.0,24.47,33.52,33.52,2024-01-05
461,4425615000192,2.0,0.0,8.65,8.24,8.24,2024-01-05
461,35142097521,8.0,0.0,4.41,5.83,5.83,2024-01-05
461,4425147766791,6.0,0.0,2.01,2.85,2.85,2024-01-05
461,4425816005157,3.0,0.0,0.57,0.8,0.8,2024-01-05
461,5716657562929,8.0,0.0,1.41,1.99,1.99,2024-01-05
461,4427243325075,9.0,0.0,4.34,5.46,5.46,2024-01-05
461,35142097521,7.0,0.0,0.94,1.24,1.24,2024-01-05
461,4430582617528,4.0,0.0,4.5,5.66,5.66,2024-01-05
461,4431172894951,6.0,0.0,10.55,15.16,15.16,2024-01-05
461,5709778976738,6.0,23.0,2.67,4.68,3.81,2024-01-05
461,4425462750099,10.0,0.0,1.42,2.01,2.01,2024-01-05
461,5832750006601,2.23,0.0,12.17,20.34,20.34,2024-01-05
461,4427243325075,6.0,0.0,6.95,8.76,8.76,2024-01-05
461,3510004427,3.15,0.0,10.77,13.48,13.48,2024-01-05
461,4425258026325,3.0,8.0,2.83,4.54,4.19,2024-01-05
461,4430814494436,9.0,0.0,1.57,2.36,2.36,2024-01-05
461,3901020390907,8.0,0.0,1.83,2.57,2.57,2024-01-05
461,4425800554948,10.0,0.0,2.08,3.13,3.13,2024-01-05
461,35142091248,5.27,0.0,14.3,21.07,21.07,2024-01-05
461,5832750008583,6.34,0.0,7.34,10.28,10.28,2024-01-05
461,35142092292,6.35,0.0,10.24,13.37,13.37,2024-01-05
461,4427243325075,5.0,0.0,4.4,5.55,5.55,2024-01-05
461,4425851268181,5.0,8.0,1.83,2.79,2.58,2024-01-05
461,4425800554948,6.0,0.0,2.65,3.98,3.98,2024-01-05
461,35142089140,7.2,0.0,5.1,7.97,7.97,2024-01-05
461,5832750010672,7.38,0.0,16.24,20.98,20.98,2024-01-05
461,3510000912,5.19,0.0,10.91,15.24,15.24,2024-01-05
461,44297852,5.0,23.0,40.27,52.07,42.33,2024-01-05
461,35142088848,1.36,0.0,8.42,14.27,14.27,2024-01-05
461,35142092460,3.22,0.0,4.47,6.86,6.86,2024-01-05
461,4425010501635,2.0,23.0,2.05,2.92,2.37,2024-01-05
461,4425147766813,6.0,0.0,2.78,3.94,3.94,2024-01-05
461,4426454327324,3.0,0.0,13.55,18.18,18.18,2024-01-05
461,35142091248,6.15,0.0,7.13,10.51,10.51,2024-01-05
461,35142089436,3.14,0.0,6.36,8.07,8.07,2024-01-05
461,4427820525865,10.0,23.0,1.3,2.15,1.76,2024-01-05
461,4427243325075,10.0,0.0,12.77,16.1,16.1,2024-01-05
461,4427243325785,9.0,0.0,3.89,4.97,4.97,2024-01-05
461,4427820526941,8.0,23.0,0.22,0.51,0.4,2024-01-05
461,4425250500111,9.0,0.0,2.31,2.95,2.95,2024-01-05
461,4425250500247,8.0,0.0,2.68,3.95,3.95,2024-01-05
461,4427243334895,7.0,0.0,4.24,5.42,5.42,2024-01-05
461,3510000945,3.0,0.0,2.04,3.03,3.03,2024-01-05
461,35142089632,4.17,0.0,4.88,7.18,7.18,2024-01-05
461,4430857029246,8.0,0.0,13.63,17.78,17.78,2024-01-05
461,4425384225081,7.0,0.0,6.7,7.37,7.37,2024-01-05
461,3510004503,4.22,0.0,10.73,13.78,13.78,2024-01-05
461,4425646659405,5.0,8.0,6.65,11.1,10.28,2024-01-05
461,35142083890,8.35,0.0,30.74,36.23,36.23,2024-01-05
461,4431172891131,10.0,0.0,6.44,9.37,9.37,2024-01-05
461,3510000922,9.48,0.0,13.76,18.86,18.86,2024-01-05
461,35142089976,2.25,0.0,2.8,2.8,2.8,2024-01-05
461,5832750006601,8.22,0.0,10.67,16.35,16.35,2024-01-05
461,35142087702,3.24,0.0,12.96,17.14,17.14,2024-01-05
461,5832750006601,9.16,0.0,6.79,10.41,10.41,2024-01-05
461,4425329253238,11.0,0.0,8.72,12.14,12.14,2024-01-05
461,5832750010672,8.22,0.0,7.82,10.09,10.09,2024-01-05
461,5832750006601,9.16,0.0,7.78,11.93,11.93,2024-01-05
461,6534075450941,3.0,8.0,5.26,5.69,5.28,2024-01-05
461,35142091666,6.0,0.0,3.89,4.92,4.92,2024-01-05
461,35142085431,4.0,0.0,3.02,4.22,4.22,2024-01-05
461,44316615,6.0,23.0,42.97,55.7,45.3,2024-01-05
461,4427243325075,11.0,0.0,11.98,15.11,15.11,2024-01-05
461,4427243326745,6.0,0.0,6.42,8.26,8.26,2024-01-05
461,4427243334890,7.0,0.0,7.68,9.75,9.75,2024-01-05
461,4425587252976,6.0,0.0,2.65,3.78,3.78,2024-01-05
461,4425329253238,5.0,0.0,5.76,8.03,8.03,2024-01-05
461,4425063757603,3.0,0.0,1.87,2.98,2.98,2024-01-05
461,35142085431,10.0,0.0,2.92,4.09,4.09,2024-01-05
461,4425250509749,7.0,0.0,6.44,9.11,9.11,2024-01-05
461,44305077,10.0,23.0,41.32,53.75,43.68,2024-01-05
461,4427243325075,5.0,0.0,4.85,6.11,6.11,2024-01-05
461,35142089140,6.17,0.0,4.66,7.27,7.27,2024-01-05
461,35142089503,8.34,0.0,10.55,14.64,14.64,2024-01-05
461,5832750006630,7.23,0.0,13.42,17.05,17.05,2024-01-05
461,35142089503,5.38,0.0,17.18,23.82,23.82,2024-01-05
461,3510001242,1.74,0.0,16.83,22.67,22.67,2024-01-05
461,35142091248,5.17,0.0,7.3,10.75,10.75,2024-01-05
461,3510004038,5.31,0.0,10.18,14.06,14.06,2024-01-05
461,40868604,9.0,23.0,3.4,6.94,5.65,2024-01-05
461,3510004503,7.16,0.0,9.11,11.7,11.7,2024-01-05
461,5832750006630,8.2,0.0,7.55,9.59,9.59,2024-01-05
461,5832750008749,2.0,0.0,31.41,42.72,42.72,2024-01-05
461,44297991,8.0,23.0,102.91,131.79,107.14,2024-01-05
461,5832750008749,8.34,0.0,11.72,15.94,15.94,2024-01-05
461,4427243326745,5.0,0.0,7.34,9.43,9.43,2024-01-05
461,4427243334849,9.0,0.0,5.76,7.93,7.93,2024-01-05
461,3510000945,7.0,0.0,2.46,3.66,3.66,2024-01-05
461,4426863003429,3.0,0.0,1.06,1.67,1.67,2024-01-05
461,5832750006630,1.37,0.0,24.2,30.74,30.74,2024-01-05
461,4425372982878,5.0,23.0,3.87,6.83,5.56,2024-01-05
461,35142091501,5.76,0.0,26.34,36.07,36.07,2024-01-05
461,5832750006630,7.21,0.0,10.03,12.75,12.75,2024-01-05
461,35142083953,1.22,0.0,11.94,15.34,15.34,2024-01-05
461,4427820527511,7.0,23.0,1.46,2.94,2.39,2024-01-05
461,5709778976738,8.0,23.0,1.83,3.21,2.61,2024-01-05
461,4426272000038,2.0,0.0,2.36,3.1,3.1,2024-01-05
461,4428942015029,10.0,23.0,1.19,2.27,1.84,2024-01-05
461,3510003540,4.0,0.0,2.59,3.39,3.39,2024-01-05
461,35142084327,6.54,0.0,20.11,27.85,27.85,2024-01-05
461,5832750018903,4.16,0.0,4.17,6.44,6.44,2024-01-05
461,44318140,11.0,23.0,14.0,22.52,18.32,2024-01-05
461,5832750008749,3.12,0.0,4.4,5.98,5.98,2024-01-05
461,5832750010672,8.12,0.0,3.96,5.12,5.12,2024-01-05
461,3510000912,4.19,0.0,10.74,14.98,14.98,2024-01-05
461,35142085431,7.0,0.0,4.33,6.03,6.03,2024-01-05
461,5832750006630,4.19,0.0,11.79,14.99,14.99,2024-01-05
461,4425851259117,4.0,0.0,1.81,3.03,3.03,2024-01-05
461,4427715759138,3.0,23.0,16.66,21.51,17.49,2024-01-05
461,35142088848,3.43,0.0,10.53,17.84,17.84,2024-01-05
461,35142092460,7.22,0.0,3.88,5.96,5.96,2024-01-05
461,35142085431,3.0,0.0,2.57,3.59,3.59,2024-01-05
461,35142092460,1.14,0.0,1.76,2.7,2.7,2024-01-05
461,5832750008121,8.14,0.0,4.68,6.17,6.17,2024-01-05
461,4427243325042,3.0,0.0,4.01,5.09,5.09,2024-01-05
461,3510000912,8.25,0.0,9.87,13.78,13.78,2024-01-05
461,5832750008121,1.19,0.0,3.84,5.06,5.06,2024-01-05
461,35142089188,5.3,0.0,13.92,20.42,20.42,2024-01-05
461,4427243325042,9.0,0.0,4.12,5.23,5.23,2024-01-05
461,4427243325075,2.0,0.0,7.13,8.98,8.98,2024-01-05
461,4427243326008,11.0,0.0,12.85,16.5,16.5,2024-01-05
461,35142091276,9.08,0.0,1.61,2.37,2.37,2024-01-05
461,3510000922,8.09,0.0,3.68,5.04,5.04,2024-01-05
461,35142097746,5.0,0.0,2.0,2.5,2.5,2024-01-05
461,35142085431,5.0,0.0,1.59,2.22,2.22,2024-01-05
461,4427243325075,9.0,0.0,4.62,5.82,5.82,2024-01-05
461,4427243325785,2.0,0.0,2.72,3.47,3.47,2024-01-05
461,44297898,3.0,23.0,30.77,39.54,32.14,2024-01-05
461,5832750010672,6.22,0.0,9.7,12.51,12.51,2024-01-05
461,35142091293,4.09,0.0,3.96,5.08,5.08,2024-01-05
461,3510004038,4.2,0.0,8.27,11.41,11.41,2024-01-05
461,35142085431,7.0,0.0,5.19,7.24,7.24,2024-01-05
461,35142085431,11.0,0.0,5.32,7.41,7.41,2024-01-05
461,35142097521,5.0,0.0,1.74,2.29,2.29,2024-01-05
461,35142091666,3.0,0.0,5.5,6.97,6.97,2024-01-05
461,3510004503,2.28,0.0,22.78,29.26,29.26,2024-01-05
461,4425093755192,2.0,0.0,1.65,2.24,2.24,2024-01-05
461,5832750012900,2.17,0.0,3.46,4.67,4.67,2024-01-05
461,4425851250315,6.0,8.0,4.3,7.18,6.64,2024-01-05
461,4425851250361,3.0,8.0,2.44,4.14,3.83,2024-01-05
461,4426380750008,11.0,0.0,5.96,9.03,9.03,2024-01-05
461,4426515122409,5.0,0.0,5.81,7.86,7.86,2024-01-05
461,4427243327539,2.0,0.0,3.96,5.0,5.0,2024-01-05
461,35142090439,6.5,0.0,21.99,30.55,30.55,2024-01-05
461,35142089188,3.19,0.0,9.15,13.42,13.42,2024-01-05
461,35142086695,6.16,0.0,5.58,6.46,6.46,2024-01-05
461,4427174326227,3.0,0.0,6.23,7.97,7.97,2024-01-05
461,4427174326238,10.0,0.0,5.01,6.41,6.41,2024-01-05
461,4425329253151,3.0,0.0,3.76,5.31,5.31,2024-01-05
461,35142089140,8.25,0.0,7.94,12.4,12.4,2024-01-05
461,35142091248,5.08,0.0,4.41,6.49,6.49,2024-01-05
461,4426380750072,8.0,0.0,4.94,7.11,7.11,2024-01-05
461,35142089502,3.28,0.0,14.09,19.36,19.36,2024-01-05
461,35142090438,7.16,0.0,5.43,7.96,7.96,2024-01-05
461,35142091500,9.41,0.0,12.94,17.99,17.99,2024-01-05
461,44255763,10.0,23.0,13.29,17.21,13.99,2024-01-05
461,5832750018903,6.18,0.0,4.71,7.26,7.26,2024-01-05
461,35142092460,7.2,0.0,2.96,4.55,4.55,2024-01-05
461,4427243325075,12.0,0.0,16.85,21.25,21.25,2024-01-05
461,35142097744,9.0,0.0,3.94,4.93,4.93,2024-01-05
461,35142090439,4.26,0.0,7.61,10.57,10.57,2024-01-05
461,4430816932880,10.0,0.0,4.67,6.5,6.5,2024-01-05
461,35142084327,6.37,0.0,17.45,24.21,24.21,2024-01-05
461,35142091276,5.22,0.0,5.47,8.05,8.05,2024-01-05
461,4425329253238,2.0,0.0,4.22,5.87,5.87,2024-01-05
461,5832750008749,7.25,0.0,6.58,8.94,8.94,2024-01-05
461,3510004503,8.19,0.0,11.24,14.43,14.43,2024-01-05
461,35142086440,4.23,0.0,12.55,18.19,18.19,2024-01-05
461,3510000868,6.31,0.0,8.1,10.55,10.55,2024-01-05
461,4427174353089,9.0,0.0,6.5,9.36,9.36,2024-01-05
461,4425225412652,4.0,23.0,9.24,13.26,10.79,2024-01-05
461,4425518274147,6.0,0.0,5.03,6.95,6.95,2024-01-05
461,4425250501299,7.0,0.0,1.74,2.45,2.45,2024-01-05
461,35142097746,6.0,0.0,1.23,1.53,1.53,2024-01-05
461,4427243334895,3.0,0.0,4.02,5.14,5.14,2024-01-05
461,4427715893737,9.0,23.0,12.13,15.64,12.72,2024-01-05
461,5709776327720,2.0,8.0,1.6,2.59,2.4,2024-01-05
461,5709773114345,10.0,8.0,2.67,4.66,4.31,2024-01-05
461,5709776127126,8.0,8.0,1.9,2.95,2.73,2024-01-05
461,4425800551161,6.0,0.0,4.06,5.93,5.93,2024-01-05
461,4426771567137,7.0,0.0,3.51,5.07,5.07,2024-01-05
461,4425375029355,8.0,0.0,3.22,4.63,4.63,2024-01-05
461,4425375029344,8.0,0.0,3.17,4.53,4.53,2024-01-05
461,5832750010672,5.16,0.0,4.9,6.32,6.32,2024-01-05
461,4425375029349,4.0,0.0,2.84,4.06,4.06,2024-01-05
461,5832750010672,7.23,0.0,9.03,11.66,11.66,2024-01-05
461,4427820527181,6.0,0.0,2.81,4.31,4.31,2024-01-05
461,4426621762439,5.0,0.0,11.16,18.28,18.28,2024-01-05
461,35142097746,5.0,0.0,1.36,1.7,1.7,2024-01-05
461,2312760055570,5.0,0.0,4.21,6.11,6.11,2024-01-05
461,4426272000038,4.0,0.0,6.81,8.91,8.91,2024-01-05
461,4426380750008,10.0,0.0,3.29,4.99,4.99,2024-01-05
461,35142091501,7.47,0.0,18.51,25.36,25.36,2024-01-05
461,4425147765477,10.0,0.0,3.44,4.85,4.85,2024-01-05
461,2454577511106,6.0,0.0,8.92,12.91,12.91,2024-01-05
461,4431172891131,10.0,0.0,5.09,7.41,7.41,2024-01-05
461,3510003540,6.0,0.0,1.8,2.35,2.35,2024-01-05
461,4425240005051,7.0,0.0,3.66,3.66,3.66,2024-01-05
461,4425147762592,10.0,0.0,4.8,6.95,6.95,2024-01-05
461,35142097521,5.0,0.0,3.15,4.17,4.17,2024-01-05
461,35142085431,12.0,0.0,5.48,7.64,7.64,2024-01-05
461,35142083890,9.69,0.0,13.52,15.93,15.93,2024-01-05
461,35142086695,7.15,0.0,6.17,7.15,7.15,2024-01-05
461,4425384240269,5.0,0.0,4.81,7.16,7.16,2024-01-05
461,5832750010672,3.23,0.0,5.83,7.54,7.54,2024-01-05
461,4427243334895,5.0,0.0,3.71,4.75,4.75,2024-01-05
461,44317613,4.0,23.0,4.32,7.36,5.99,2024-01-05
461,4425257251362,6.0,23.0,5.38,9.71,7.89,2024-01-05
461,4426929757794,11.0,23.0,25.02,39.14,31.8,2024-01-05
461,35142083890,4.38,0.0,7.33,8.66,8.66,2024-01-05
461,44317613,10.0,23.0,4.55,7.76,6.31,2024-01-05
461,4427174326238,9.0,0.0,3.52,4.5,4.5,2024-01-05
461,35142097746,7.0,0.0,1.92,2.4,2.4,2024-01-05
461,4427820527883,2.0,23.0,0.7,1.22,0.99,2024-01-05
461,5832750008749,5.41,0.0,8.8,11.97,11.97,2024-01-05
461,35142083953,7.22,0.0,13.19,16.96,16.96,2024-01-05
461,4427243325785,10.0,0.0,5.86,7.5,7.5,2024-01-05
461,4430582617539,9.0,0.0,5.42,6.7,6.7,2024-01-05
461,4427243298804,9.0,0.0,7.09,8.98,8.98,2024-01-05
461,4427243325075,5.0,0.0,4.76,6.0,6.0,2024-01-05
461,4427243326008,3.0,0.0,5.25,6.74,6.74,2024-01-05
461,4425800554948,2.0,0.0,2.46,3.7,3.7,2024-01-05
461,44297852,3.0,23.0,13.28,17.17,13.96,2024-01-05
461,35142089631,4.32,0.0,10.91,14.55,14.55,2024-01-05
461,4428959956252,10.0,23.0,0.89,2.05,1.67,2024-01-05
461,35142088848,7.31,0.0,7.84,13.31,13.31,2024-01-05
461,35142091666,7.0,0.0,4.73,5.99,5.99,2024-01-05
461,5832750008121,1.13,0.0,5.15,6.79,6.79,2024-01-05
461,35142090438,6.28,0.0,6.05,8.87,8.87,2024-01-05
461,44305185,4.0,23.0,12.93,16.82,13.67,2024-01-05
461,4432492565935,6.0,8.0,2.72,4.41,4.08,2024-01-05
461,5716658108837,6.0,23.0,10.3,18.3,14.88,2024-01-05
461,5832750001626,7.16,0.0,5.66,7.89,7.89,2024-01-05
461,44271778,9.0,23.0,1.85,3.5,2.84,2024-01-05
461,35142097746,3.0,0.0,0.97,1.21,1.21,2024-01-05
461,35142097745,8.0,0.0,2.53,3.22,3.22,2024-01-05
461,4430857029400,4.0,0.0,4.19,5.52,5.52,2024-01-05
461,4430582617723,5.0,0.0,6.02,7.43,7.43,2024-01-05
461,4427243326008,6.0,0.0,5.28,6.78,6.78,2024-01-05
461,35142085431,2.0,0.0,1.89,2.65,2.65,2024-01-05
461,35142097521,2.0,0.0,0.73,0.96,0.96,2024-01-05
461,5832750006688,7.4,0.0,1.7,2.86,2.86,2024-01-05
461,4427820526653,7.0,0.0,8.54,9.66,9.66,2024-01-05
461,3510001242,1.75,0.0,28.03,37.74,37.74,2024-01-05
461,35142087702,4.33,0.0,16.16,21.37,21.37,2024-01-05
461,35142087702,9.34,0.0,11.44,15.13,15.13,2024-01-05
461,4425250504122,4.0,0.0,2.01,2.95,2.95,2024-01-05
461,3510003540,8.0,0.0,0.64,0.83,0.83,2024-01-05
461,35142097521,4.0,0.0,1.12,1.47,1.47,2024-01-05
461,4427243325042,9.0,0.0,2.68,3.41,3.41,2024-01-05
461,4427243325111,6.0,0.0,7.37,9.39,9.39,2024-01-05
461,4429530047923,5.0,0.0,2.32,3.41,3.41,2024-01-05
461,4425384082618,8.0,0.0,5.89,7.17,7.17,2024-01-05
461,5832750001626,3.09,0.0,6.03,8.41,8.41,2024-01-05
461,4425036751142,9.0,0.0,9.18,13.22,13.22,2024-01-05
461,4425372767623,8.0,23.0,3.36,5.86,4.76,2024-01-05
461,4428811509069,19.0,23.0,16.63,30.67,24.88,2024-01-05
461,35142091501,4.54,0.0,23.86,32.66,32.66,2024-01-05
461,35142089436,5.15,0.0,8.31,10.54,10.54,2024-01-05
461,44316609,10.0,23.0,18.22,23.67,19.24,2024-01-05
461,35142089976,5.29,0.0,3.34,3.34,3.34,2024-01-05
461,35142086695,3.1,0.0,4.29,4.98,4.98,2024-01-05
461,3510000912,4.1,0.0,5.43,7.58,7.58,2024-01-05
461,5832750008749,1.14,0.0,3.96,5.37,5.37,2024-01-05
461,5832750010672,3.24,0.0,6.25,8.07,8.07,2024-01-05
461,4427243326008,11.0,0.0,6.67,8.57,8.57,2024-01-05
461,44297898,11.0,23.0,27.52,35.37,28.75,2024-01-05
461,3510000922,9.29,0.0,6.48,8.9,8.9,2024-01-05
461,5832750010672,3.2,0.0,5.12,6.62,6.62,2024-01-05
461,4429530047900,5.0,0.0,3.37,4.84,4.84,2024-01-05
461,4425384735883,6.0,0.0,7.55,10.62,10.62,2024-01-05
461,4425147766048,8.0,0.0,12.61,17.83,17.83,2024-01-05
461,4425147762290,2.0,0.0,4.34,5.81,5.81,2024-01-05
461,4425147773403,5.0,0.0,12.26,17.68,17.68,2024-01-05
461,35142083953,3.11,0.0,6.81,8.76,8.76,2024-01-05
461,3510000912,3.15,0.0,7.21,10.06,10.06,2024-01-05
461,3510000868,6.2,0.0,6.39,8.32,8.32,2024-01-05
461,44271778,2.0,23.0,1.33,2.52,2.05,2024-01-05
461,4425147758966,8.0,0.0,3.22,4.69,4.69,2024-01-05
461,35142089797,5.17,0.0,8.7,9.66,9.66,2024-01-05
461,35142089188,7.19,0.0,8.33,12.22,12.22,2024-01-05
461,4427243325785,4.0,0.0,3.56,4.55,4.55,2024-01-05
461,4425398253013,6.0,0.0,5.48,7.94,7.94,2024-01-05
461,4425587257178,2.0,0.0,5.26,7.35,7.35,2024-01-05
461,4428113895754,8.0,0.0,3.42,4.95,4.95,2024-01-05
461,63750001411,4.0,23.0,21.7,36.18,29.41,2024-01-05
461,35142084327,6.17,0.0,6.33,8.79,8.79,2024-01-05
461,35142090438,9.1,0.0,3.36,4.92,4.92,2024-01-05
461,5832750006601,3.07,0.0,2.67,4.1,4.1,2024-01-05
